Product_name,Product_price,Product_URL,Brand,Location,Product_Rating
soft case tpu premium candy spotlite for samsung mega 6.3,Rp30.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h0ih8d-jual-soft-case-tpu-premium-candy-spotlite-for-samsung-mega-6-3,Samsung,Bekasi,None
frame lcd samsung a02s,Rp200.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h33l5s-jual-frame-lcd-samsung-a02s,Samsung,Hulu Sungai Selatan,None
CAMERA SAMSUNG A32 4G - A325 SMALL - DEPAN,Rp35.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4guoik1-jual-camera-samsung-a32-4g-a325-small-depan,Samsung,Jambi,None
KACA KAMERA ONLY SAMSUNG A50S - A507,Rp4.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gaum34-jual-kaca-kamera-only-samsung-a50s-a507,Samsung,Jambi,5
Flexibel Konektor Ui Board Samsung A70 - A705 Flexibel Tengah Mesin Samsung A70 - Flexibel Ui Samsung A705,Rp25.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4fmpwmy-jual-flexibel-konektor-ui-board-samsung-a70-a705-flexibel-tengah-mesin-samsung-a70-flexibel-ui-samsung-a705,Samsung,Tangerang Selatan,None
Flexibel LCD Samsung Caramel E1272 Replika - Flexibel LCD Samsung Lipat E1272 Replika - Flexibel LCD Ke Mesin Samsung Caramel E1272 Replika,Rp20.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4frvew7-jual-flexibel-lcd-samsung-caramel-e1272-replika-flexibel-lcd-samsung-lipat-e1272-replika-flexibel-lcd-ke-mesin-samsung-caramel-e1272-replika,Samsung,Tangerang Selatan,None
Samsung Galaxy J5 Prime 2Gb Internal 16Gb mulus,Rp760.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4fwswzp-jual-samsung-galaxy-j5-prime-2gb-internal-16gb-mulus,Samsung,Jakarta Barat,None
Samsung S5 G900H Gold Resmi Sein Original Mulus,Rp575.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/hz9x2p-jual-samsung-s5-g900h-gold-resmi-sein-original-mulus,Samsung,Depok,4.7
SAMSUNG GALAXY S8,Rp7.699.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/cek7u9-jual-samsung-galaxy-s8,Samsung,Jakarta Selatan,None
SAMSUNG A310 A510 A710 BUMPER DOVE CASE TALI GANTUNGAN WARNA,Rp45.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h0igip-jual-samsung-a310-a510-a710-bumper-dove-case-tali-gantungan-warna,Samsung,Bekasi,None
Samsung Galaxy A72 8GB-256GB Garansi Resmi,Rp6.299.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4fl2cx1-jual-samsung-galaxy-a72-8gb-256gb-garansi-resmi,Samsung,Jakarta Timur,5
LCD Touchscreen Samsung A03S Layar Sentuh Samsung A03S Kaca HP Samsung A03S OLED 2 -FULLSET,Rp295.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h13qya-jual-lcd-touchscreen-samsung-a03s-layar-sentuh-samsung-a03s-kaca-hp-samsung-a03s-oled-2-fullset,Samsung,Tangerang Selatan,None
flexible samsung t705 galaxy tab s conector cas plus mic,Rp25.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/ck45j4-jual-flexible-samsung-t705-galaxy-tab-s-conector-cas-plus-mic,Samsung,Jambi,5
FLEXIBLE SAMSUNG A32 2020 5G - A326 - A326B CONECTOR CAS,Rp17.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4glj7nm-jual-flexible-samsung-a32-2020-5g-a326-a326b-conector-cas,Samsung,Jambi,5
Samsung Galaxy M10,Rp1.700.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/31dyrd3-jual-samsung-galaxy-m10,Samsung,Tangerang,5
samsung galaxy J7 plus ram 4gb resmi indonesia mantap,Rp1.140.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/47zlllh-jual-samsung-galaxy-j7-plus-ram-4gb-resmi-indonesia-mantap,Samsung,Bekasi,None
samsung a21s,Rp3.000.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/3tb3hyt-jual-samsung-a21s,Samsung,Bekasi,5
FLEXIBEL UI BOARD - FLEXIBLE MAIN BOARD TENGAH SAMSUNG A20S - A207,Rp18.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h2ndip-jual-flexibel-ui-board-flexible-main-board-tengah-samsung-a20s-a207,Samsung,Jakarta Utara,None
FLEXIBEL FINGERPRINT - FLEXIBLE SIDIK JARI SAMSUNG A20S - A207,Rp90.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h2ijfg-jual-flexibel-fingerprint-flexible-sidik-jari-samsung-a20s-a207,Samsung,Jakarta Utara,None
SAMSUNG A50S GREEN RAM 4.64GB SEIN DUALSIM NO MINUS RESMI INDO,Rp1.850.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h4d8cj-jual-samsung-a50s-green-ram-4-64gb-sein-dualsim-no-minus-resmi-indo,Samsung,Kab. Bekasi,None
Samsung Galaxy A21S Smartphone,Rp2.499.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/3hr3the-jual-samsung-galaxy-a21s-smartphone,Samsung,Jakarta Pusat,None
hardcase ecocase samsung A310 2016,Rp25.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h0igaj-jual-hardcase-ecocase-samsung-a310-2016,Samsung,Bekasi,5
mesin samsung A10,Rp250.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gygfd7-jual-mesin-samsung-a10,Samsung,Kab. Cirebon,None
Samsung S20 Ultra 5G 12GB 128GB,Rp8.300.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gvgexs-jual-samsung-s20-ultra-5g-12gb-128gb,Samsung,Batam,5
Memory Card Samsung 8GB MMC Samsung 8GB Class 10,Rp16.000,https://www.bukalapak.com/p/handphone/hp-smartphone/iphone/4gqlswg-jual-memory-card-samsung-8gb-mmc-samsung-8gb-class-10,Samsung,Jakarta Barat,None
samsung A72 8/256gb,Rp5.050.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gxoze4-jual-samsung-a72-8-256gb,Samsung,Surabaya,5
FLEXIBLE SAMSUNG A520 - A720 PLUS UI UP SENSOR,Rp9.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/2f20pdy-jual-flexible-samsung-a520-a720-plus-ui-up-sensor,Samsung,Jambi,5
Backdoor Tutupan Baterai Samsung Galaxy A6 Plus A605,Rp145.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/1m3ank6-jual-backdoor-tutupan-baterai-samsung-galaxy-a6-plus-a605,Samsung,Jakarta Utara,5
Samsung S7Edge,Rp30.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h2cbg4-jual-samsung-s7edge,Samsung,Surabaya,None
Samsung Galaxy Tablet Tab A7 Lite Grey Original Resmi Sein,Rp1.999.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gscpyg-jual-samsung-galaxy-tablet-tab-a7-lite-grey-original-resmi-sein,Samsung,Jakarta Barat,None
Samsung Galaxy M12 Ram 4 Rom 64 Garansi Resmi,Rp1.880.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h0lxbd-jual-samsung-galaxy-m12-ram-4-rom-64-garansi-resmi,Samsung,Surabaya,None
SAMSUNG A02s 3-32GB New,Rp1.699.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4g4empv-jual-samsung-a02s-3-32gb-new,Samsung,Yogyakarta,5
FLEXIBLE SAMSUNG A51 - A71 - A515F - A715F ON - OFF PLUS VOLUME,Rp7.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4g9td2v-jual-flexible-samsung-a51-a71-a515f-a715f-on-off-plus-volume,Samsung,Jambi,5
FLEXIBLE SAMSUNG G900H - CON TC - MIC - UI UP ORI,Rp37.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/19hr4xf-jual-flexible-samsung-g900h-con-tc-mic-ui-up-ori,Samsung,Jambi,None
BATERAI SAMSUNG G130 - S5360 - S5300 ORIGINAL,Rp19.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/m63uin-jual-baterai-samsung-g130-s5360-s5300-original,Samsung,Jambi,4.7
Samsung galaxy j4,Rp1.200.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/28g73cw-jual-samsung-galaxy-j4,Samsung,Jakarta Timur,5
Samsung Galaxy A32 Smartphone RAM 6GB ROM 128GB Garansi Resmi,Rp3.599.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4dzq7ns-jual-samsung-galaxy-a32-smartphone-ram-6gb-rom-128gb-garansi-resmi,Samsung,Jakarta Pusat,None
Samsung A52s,Rp5.310.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h3qgb1-jual-samsung-a52s,Samsung,Kab. Bogor,5
Kaca LCD Samsung Galaxy A10S A107 - Glass LCD Samsung A10S A107 Layar Samsung A10S A107,Rp15.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gpptxv-jual-kaca-lcd-samsung-galaxy-a10s-a107-glass-lcd-samsung-a10s-a107-layar-samsung-a10s-a107,Samsung,Tangerang Selatan,None
Kaca Kamera Lensa Kamera Belakang Samsung A7 2018 A750,Rp9.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/290fi88-jual-kaca-kamera-lensa-kamera-belakang-samsung-a7-2018-a750,Samsung,Jakarta Utara,5
Samsung Galaxy A32 - Ram 6Gb internal 128Gb - Baru dan Segel Garansi resmi SEIN,Rp3.338.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4efqjea-jual-samsung-galaxy-a32-ram-6gb-internal-128gb-baru-dan-segel-garansi-resmi-sein,Samsung,Medan,None
SAMSUNG  E1210S - GARANSI RESMI,Rp385.000,https://www.bukalapak.com/p/handphone/hp-smartphone/x5jdsl-jual-samsung-e1210s-garansi-resmi,Samsung,Jakarta Barat,None
SAMSUNG GRAND 2 7106 7102 BUMPER DOVE CASE TALI GANTUNGAN WARNA,Rp45.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h0igxg-jual-samsung-grand-2-7106-7102-bumper-dove-case-tali-gantungan-warna,Samsung,Bekasi,None
soft case tpu premium candy spotlite for samsung core 2,Rp30.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h0ifwj-jual-soft-case-tpu-premium-candy-spotlite-for-samsung-core-2,Samsung,Bekasi,None
samsung note 20 ultra 8 256,Rp14.900.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/3ralutv-jual-samsung-note-20-ultra-8-256,Samsung,Jakarta Pusat,None
Samsung A52 256Gb QuadCam 64Mp,Rp5.170.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gruffg-jual-samsung-a52-256gb-quadcam-64mp,Samsung,Bandung,None
Casing Housing Back Casing Samsung Galaxy J2 Pro J250,Rp23.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/1y8c99d-jual-casing-housing-back-casing-samsung-galaxy-j2-pro-j250,Samsung,Jakarta Utara,None
Samsung S9 64Gb Fullset,Rp2.700.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/yzhe72-jual-samsung-s9-64gb-fullset,Samsung,Jakarta Barat,5
Samsung galaxy a51 6gb-128 putih,Rp3.037.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4go37ad-jual-samsung-galaxy-a51-6gb-128-putih,Samsung,Kab. Bekasi,5
Samsung Galaxy Note 10 Plus 256Gb,Rp6.950.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h20l8g-jual-samsung-galaxy-note-10-plus-256gb,Samsung,Depok,5
mesin samsung sm j730f,Rp295.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gqx53a-jual-mesin-samsung-sm-j730f,Samsung,Kab. Cirebon,None
BAZEL TULANG CASING RANGKA CASING BELAKANG SAMSUNG J4 PLUS J415,Rp30.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/285kae6-jual-bazel-tulang-casing-rangka-casing-belakang-samsung-j4-plus-j415,Samsung,Jakarta Utara,None
KACA KAMERA LENSA KAMERA BELAKANG SAMSUNG J6 PLUS - J5PLUS J610,Rp12.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gzhu9v-jual-kaca-kamera-lensa-kamera-belakang-samsung-j6-plus-j5plus-j610,Samsung,Jakarta Utara,None
FLEXIBEL UI BOARD FLEXIBLE MAIN BOARD TENGAH SAMSUNG A30S A307 A307FN,Rp35.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h2ne0v-jual-flexibel-ui-board-flexible-main-board-tengah-samsung-a30s-a307-a307fn,Samsung,Jakarta Utara,None
Casing Fullset Housing Samsung Galaxy Grand 2 G7102,Rp25.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/1y87yur-jual-casing-fullset-housing-samsung-galaxy-grand-2-g7102,Samsung,Jakarta Utara,None
SIMTRAY - TEMPAT SIMCARD SAMSUNG J4 PLUS J415 - J6 PLUS J610 SLOT SIMCARD,Rp12.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gx64wa-jual-simtray-tempat-simcard-samsung-j4-plus-j415-j6-plus-j610-slot-simcard,Samsung,Jakarta Utara,None
SIMTRAY - TEMPAT SIMCARD SAMSUNG M10 - M105 SLOT SIMCARD,Rp15.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gx683m-jual-simtray-tempat-simcard-samsung-m10-m105-slot-simcard,Samsung,Jakarta Utara,None
Flexibel Flexible Fleksibel Conector Charger dan Con HF Samsung M10 M105,Rp18.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/289qfw3-jual-flexibel-flexible-fleksibel-conector-charger-dan-con-hf-samsung-m10-m105,Samsung,Jakarta Utara,5
SAMSUNG GALAXY A32,Rp3.599.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4f60mqa-jual-samsung-galaxy-a32,Samsung,Samarinda,None
Samsung S20 FE NEW,Rp7.000.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gpuveg-jual-samsung-s20-fe-new,Samsung,Bogor,5
SAMSUNG S10 PLUS RAM 8 512 BARU SEGEL GARANSI RESMI SEIN,Rp13.400.000,https://www.bukalapak.com/p/handphone/hp-smartphone/259x6oe-jual-samsung-s10-plus-ram-8-512-baru-segel-garansi-resmi-sein,Samsung,Jakarta Pusat,None
Samsung Galaxy S21 Fe 5G Smartphone - RAM 8GB ROM 256GB,Rp9.999.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gzfwdd-jual-samsung-galaxy-s21-fe-5g-smartphone-ram-8gb-rom-256gb,Samsung,Jakarta Pusat,None
Samsung A20 4/64,Rp1.999.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h1xat1-jual-samsung-a20-4-64,Samsung,Jakarta Pusat,5
IC PA SAMSUNG G355H 77758-2,Rp15.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/okcf1r-jual-ic-pa-samsung-g355h-77758-2,Samsung,Jambi,None
baterai samsung e7 e700 original,Rp58.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/ed08ls-jual-baterai-samsung-e7-e700-original,Samsung,Jambi,5
Kaca LCD Samsung Galaxy A10 A105 M10 M105 - Glass LCD Samsung A10 M10 Layar Samsung A10 M10,Rp15.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gppkig-jual-kaca-lcd-samsung-galaxy-a10-a105-m10-m105-glass-lcd-samsung-a10-m10-layar-samsung-a10-m10,Samsung,Tangerang Selatan,None
Flexibel Home And Ui Sensor Samsung Galaxy J2 Pro - J250 Home Button Samsung J250,Rp15.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/2i8waew-jual-flexibel-home-and-ui-sensor-samsung-galaxy-j2-pro-j250-home-button-samsung-j250,Samsung,Tangerang Selatan,2
FRAME LCD SAMSUNG M30 M305,Rp30.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gvnvhp-jual-frame-lcd-samsung-m30-m305,Samsung,Bekasi,None
flexible home samsung j5 j510,Rp11.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/cjmpr7-jual-flexible-home-samsung-j5-j510,Samsung,Jambi,4.9
Flexibel Home And Cokentor Handsfree Samsung Galaxy J5 prime - G570 Home Button Samsung J5 Prime - Flexibel Home Samsung G570,Rp17.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4fku0g7-jual-flexibel-home-and-cokentor-handsfree-samsung-galaxy-j5-prime-g570-home-button-samsung-j5-prime-flexibel-home-samsung-g570,Samsung,Tangerang Selatan,5
Lensa Kamera Kaca Camera Belakang Samsung J2 Pro J250,Rp10.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/1h6gqub-jual-lensa-kamera-kaca-camera-belakang-samsung-j2-pro-j250,Samsung,Jakarta Utara,5
Flexibel Conector TC Con HF dan MIC Samsung S5 G900,Rp34.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/1ejrchh-jual-flexibel-conector-tc-con-hf-dan-mic-samsung-s5-g900,Samsung,Jakarta Utara,None
Backdoor Tutupan Baterai Samsung Galaxy A530 A8 2018,Rp28.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/1m37i4f-jual-backdoor-tutupan-baterai-samsung-galaxy-a530-a8-2018,Samsung,Jakarta Utara,5
SAMSUNG GALAXY A03 RAM 4GB ROM 64GB,Rp1.816.300,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h3nmdg-jual-samsung-galaxy-a03-ram-4gb-rom-64gb,Samsung,Tangerang Selatan,None
Samsung Galaxy J7 Pro Dual Sim Ram 3GB Resmi SEIN original Retak,Rp575.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gzp10s-jual-samsung-galaxy-j7-pro-dual-sim-ram-3gb-resmi-sein-original-retak,Samsung,Depok,None
Samsung J7 Prime,Rp3.000.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4groil1-jual-samsung-j7-prime,Samsung,Bekasi,5
TouchScreen Samsung Galaxy V G313H G316H V Plus G318H,Rp25.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/1j5kg2x-jual-touchscreen-samsung-galaxy-v-g313h-g316h-v-plus-g318h,Samsung,Jakarta Utara,3
DUS samsung M11 FULL Aksesoris FREE IMEI Fullset - dusbok samsung,Rp95.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/3zu05qu-jual-dus-samsung-m11-full-aksesoris-free-imei-fullset-dusbok-samsung,Samsung,Jakarta Pusat,None
SALE Samsung E1272,Rp230.000,https://www.bukalapak.com/p/handphone/hp-smartphone/2f5pjzf-jual-sale-samsung-e1272,Samsung,Jakarta Timur,None
LC Disney Samsung Grand Grand duos 9060 9082,Rp38.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gg6cu4-jual-lc-disney-samsung-grand-grand-duos-9060-9082,Samsung,Sukoharjo,5
Samsung Galaxy A32 Ram 6-128 Gb Garansi Resmi,Rp3.397.500,https://www.bukalapak.com/p/handphone/hp-smartphone/4et29ps-jual-samsung-galaxy-a32-ram-6-128-gb-garansi-resmi,Samsung,Jakarta Utara,5
Flexibel On Off Samsung A3 2017 A320F,Rp18.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/1ejna5t-jual-flexibel-on-off-samsung-a3-2017-a320f,Samsung,Jakarta Utara,None
Backdoor Tutupan Baterai Samsung Galaxy S4 I9500,Rp13.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/1y84amm-jual-backdoor-tutupan-baterai-samsung-galaxy-s4-i9500,Samsung,Jakarta Utara,None
Casing Fullset Housing Samsung J500 Galaxy J5,Rp25.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/1k11s4q-jual-casing-fullset-housing-samsung-j500-galaxy-j5,Samsung,Jakarta Utara,4.1
BAZEL CASING RANGKA CASING TULANG CASING BELAKANG SAMSUNG A7 2018 A750,Rp38.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h2euey-jual-bazel-casing-rangka-casing-tulang-casing-belakang-samsung-a7-2018-a750,Samsung,Jakarta Utara,None
Samsung Galaxy Note 20 ram 8gb 256gb Garansi Resmi SEIN Fullset Ori,Rp8.099.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gnj38v-jual-samsung-galaxy-note-20-ram-8gb-256gb-garansi-resmi-sein-fullset-ori,Samsung,Jakarta Barat,None
Samsung GT-E1107 Solar,Rp275.000,https://www.bukalapak.com/p/handphone/hp-smartphone/3obtagu-jual-samsung-gt-e1107-solar,Samsung,Cirebon,None
BACKDOOR BACK CASING SAMSUNG A70 A705 TUTUPAN BATERAI,Rp30.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4fp5bby-jual-backdoor-back-casing-samsung-a70-a705-tutupan-baterai,Samsung,Jakarta Utara,None
ic power samsung e5-j5-mi4,Rp14.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/j3xg2m-jual-ic-power-samsung-e5-j5-mi4,Samsung,Jambi,4.1
BATERAI - BATTERY - BATRE SAMSUNG NOTE 3 VIKING DOUBLE POWER,Rp82.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/2zq4krz-jual-baterai-battery-batre-samsung-note-3-viking-double-power,Samsung,Jambi,4.5
CONECTOR LCD SAMSUNG I8260 - I8262 - S7560 - S7562,Rp5.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/ksumrz-jual-conector-lcd-samsung-i8260-i8262-s7560-s7562,Samsung,Jambi,5
samsung note 20,Rp10.000.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gq8hfm-jual-samsung-note-20,Samsung,Jakarta Selatan,5
Samsung A71 Garansi Resmi SEIN Indonesia,Rp4.499.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/2ss6hyf-jual-samsung-a71-garansi-resmi-sein-indonesia,Samsung,Jakarta Pusat,5
Samsung Galaxy A71 SEIN BNIB,Rp4.600.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/2rvmalr-jual-samsung-galaxy-a71-sein-bnib,Samsung,Jakarta Timur,5
Samsung TAB A7 Lite Ram 3 Internal 32 GB Garansi Resmi,Rp2.520.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4fs5ezp-jual-samsung-tab-a7-lite-ram-3-internal-32-gb-garansi-resmi,Samsung,Surabaya,5
Samsung S20 FE RAM 8 Internal 128 SEIN Original Bekas,Rp7.814.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4c16cum-jual-samsung-s20-fe-ram-8-internal-128-sein-original-bekas,Samsung,Surabaya,None
SAMSUNG A52 RAM 8GB-128GB GARANSI RESMI RAM 8GB-256GB,Rp4.750.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4guxrd7-jual-samsung-a52-ram-8gb-128gb-garansi-resmi-ram-8gb-256gb,Samsung,Kab. Bogor,None
Backdoor Tutupan Baterai Samsung Galaxy J6 Plus J610,Rp21.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/1m36ny1-jual-backdoor-tutupan-baterai-samsung-galaxy-j6-plus-j610,Samsung,Jakarta Utara,5
FRAME LCD - TULANG LCD - TATAKAN LCD SAMSUNG A11 - A115 A115F - M11 M115 M115F,Rp35.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h2f7cg-jual-frame-lcd-tulang-lcd-tatakan-lcd-samsung-a11-a115-a115f-m11-m115-m115f,Samsung,Jakarta Utara,None
FRAME LCD TULANG TENGAN TATAKAN LCD SAMSUNG J2 PRIME G532,Rp18.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h2huyy-jual-frame-lcd-tulang-tengan-tatakan-lcd-samsung-j2-prime-g532,Samsung,Jakarta Utara,None
samsung a22,Rp2.999.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h3y38p-jual-samsung-a22,Samsung,Kab. Pasuruan,None
SAMSUNG GALAXY A8  2018 FULLSET MULUS,Rp1.850.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/387rmwt-jual-samsung-galaxy-a8-2018-fullset-mulus,Samsung,Jakarta Utara,4.5
Samsung Galaxy S9 AU RAM 4 64GB FULLSET NO MINUS,Rp2.400.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4ge2zed-jual-samsung-galaxy-s9-au-ram-4-64gb-fullset-no-minus,Samsung,Jakarta Barat,5
LCD Samsung a6 2016 Contras tochscreen,Rp150.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/247ztvk-jual-lcd-samsung-a6-2016-contras-tochscreen,Samsung,Bandung Barat,None
SAMSUNG LIPAT FLIP,Rp207.000,https://www.bukalapak.com/p/handphone/hp-smartphone/feature-phone/2dsrvm8-jual-samsung-lipat-flip,Samsung,Jakarta Timur,None
Samsung Galaxy A02 3 32GB - Black Garansi Resmi TAM,Rp1.499.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gw8s8p-jual-samsung-galaxy-a02-3-32gb-black-garansi-resmi-tam,Samsung,Jakarta Barat,None
Samsung M62 8 256 GB Garansi Resmi Sein,Rp4.850.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gp1dnj-jual-samsung-m62-8-256-gb-garansi-resmi-sein,Samsung,Surabaya,5
Samsung Galaxy A02 3GB-32GB Black BNIB Resmi SEIN,Rp1.650.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4c23tkg-jual-samsung-galaxy-a02-3gb-32gb-black-bnib-resmi-sein,Samsung,Bandung,None
DUS SAMSUNG A12 FREE REQUEST IMEI & FULL Aksesoris - Fullset - Dusbok SAMSUNG,Rp50.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h4gtlj-jual-dus-samsung-a12-free-request-imei-full-aksesoris-fullset-dusbok-samsung,Samsung,Jakarta Pusat,None
CAMERA SAMSUNG GALAXY V - G313 BIG - BELAKANG,Rp32.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/n4axk7-jual-camera-samsung-galaxy-v-g313-big-belakang,Samsung,Jambi,5
Samsung J4 Case Premium Hikaru,Rp11.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h2cb2m-jual-samsung-j4-case-premium-hikaru,Samsung,Surabaya,None
SAMSUNG A12 6/128 & 4/128 GARANSI RESMI SEIN,Rp2.169.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h2yv07-jual-samsung-a12-6-128-4-128-garansi-resmi-sein,Samsung,Palembang,None
Samsung Galaxy A6 2018 Duos Ram 3GB Rom 32GB Resmi SEIN Original Paling Murah,Rp775.000,https://www.bukalapak.com/p/handphone/hp-smartphone/27mvgvb-jual-samsung-galaxy-a6-2018-duos-ram-3gb-rom-32gb-resmi-sein-original-paling-murah,Samsung,Depok,4.9
SAMSUNG A22 4G,Rp3.000.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4g1lcmv-jual-samsung-a22-4g,Samsung,Bekasi,5
SAMSUNG GALAXY C9 PRO RAM 6.64GB MINUS,Rp550.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h2u8ny-jual-samsung-galaxy-c9-pro-ram-6-64gb-minus,Samsung,Kab. Bekasi,None
